index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target
57,0.50252086,0.3106278,0.742145187,0.855568449,0.694546695,0.660216033,0.895081317,0.76580422,0.202750109,0.337917,0.613561631,0.464853195,0.724322139,0.44425036,0.476727112,1.3349978,0.913521718,0.082973321,0.379886929,0,0.318821938,0.292696489,0.508002259,1.4892637,1.410235524,0.57116132,2.235990914,0.829953946,0.273551003,0.734851274,2.802018444,0.693049816,0.113823446,0.842666751,0,0.550821499,0.500219007,0.953272508,1.601888872,1,0.718681547,0.626255408,0.642128657,1.466856607,0.38339622,0.224199107,0.631631671,1.209151699,0.409870733,1.722933883,0.60186327,0.649132868,0.489364762,1.62707504,0.394533482,0.849552304,0.761856908,0.628672703,1.185771824,0.130556203,0.12790072,0.496775115,0.430141965,0.607174399,0.300035397,0.643261935,0,0.262331983,0.694280697,0.846125518,0.49369702,0.646772914,0.672575811,0.685670615,0.296140286,0.778288964,1.393111057,0.692652496,0.718277486,0.66112909,0.090055197,0.304834784,0.074603029,1.912016168,0.605561883,0.649063891,0.57034298,0.404762911,0.694231667,0.513473156,0.575735818,0.489288861,0.478168144,0.525105345,0.513286493,0.907548519,0.788927603,0.291677979,0.207380235,0,54
150,1.584945116,0.783489589,0.358810919,0.576001533,0.544432231,0.251017067,0.594842015,0.642052314,0.400895228,0.680929818,0.456444837,1.714277129,0.592421552,0.747704861,0.836429633,1.412715715,0.410043992,0.688435065,0.50225365,0.231467225,0.377290661,0.416077732,0.917040891,1.31544119,1.71303266,0.471398851,2.538997487,0.50930156,0.747762694,0.629616272,2.289956155,0.611865777,0.594098014,0.708214483,1.186266546,0.478019264,0.358400924,1.801653213,2.752836974,0.402968146,0.548952301,0.438072799,0.516190241,1.469064165,0.467552553,0.706282896,0.506868722,2.281807262,0.670206248,1.173325739,1.762437477,0.62727784,0.839938612,1.813064405,0.550495809,0.157312365,0.940209409,0.519348548,1.514106646,0.571976415,0.654926695,0.215331797,1,0.725849424,0.475791755,0.662214124,0.24902112,1.537211122,0.467225474,1.552881335,0.545938366,0.609061084,0.368256492,1.335290289,0.602054727,1.534441779,2.845100382,0.722307306,0.658314431,0.560993817,1.551045517,0.429520605,0.691720834,1.585766855,0.291352261,0.672372715,0,0.475994308,0.099851065,0.209974298,0.655966008,0.457401236,1.625792783,0.927875801,0.415788865,0.544947063,0.649825931,0.295333368,0.847246018,0.350910201,46
43,1.603591759,0.571105016,0.661661194,0.327713118,0.405700104,0.254752406,0.677698162,0.450498717,0.363804507,0.609058985,0.32351951,1.429892765,0.501215045,0.51588312,0.306241837,1.518346645,0.655528558,0.265808102,0.236595186,0.734531404,0.421572837,0.370234929,0.62219972,1.729418889,1.165047914,0.660318151,2.644306326,0.578411582,0.581375288,0.259519501,2.436177864,0.625719703,0.72667013,0.310424786,1.559451611,0.598182232,0.475466149,1.36537458,2.567853464,0.157630019,0.600089744,0.508634614,0.681996702,1.601536186,0.569160384,0.604876017,0.440083161,2.532924819,0.273864779,1.804596005,1.42307752,0.825044578,0.506336759,1.623995838,0.278061336,0.444200515,0.733960633,0.129316018,1.523516717,0.563888614,0.671978772,0.453864058,0.456505463,0.690592994,0.497622355,0.701762107,0.333296645,1.469844026,0.227903209,1.473154567,0.355492586,0.604887085,0.696356794,1.449976804,0.512951955,1.793456018,2.26621719,0.572200629,0.087267027,0.528802158,1.374799202,0.445626647,0.596653521,1.463389586,0.542215962,0.53171558,0.745800793,0.345903995,0.187825601,0.393640105,0.268301068,0.536650966,1.531774427,0.652635956,0.589620388,0.514090066,0.551584408,0.447304245,0.336778532,0.188382869,60
213,1.493639238,0.58474104,0.299778333,0.543857572,0.612064816,0.518008146,0.617857867,0.248862851,0.476189978,0.360051441,0.634694683,1.247448156,0.520094865,0.369478096,0.349193238,1.320961453,0.282145956,0.603242745,0.252760316,0.852959673,0.617696373,0.6342243,0.302611192,1.61041842,1.791657338,0.258566552,2.496874449,0.222690539,0.650881776,0.403841508,2.609329374,0.548476168,0.824855684,0.613710557,1.225517771,0.610570814,0.367018319,1.386413471,2.646054841,0.69072596,0.345466997,0.743720385,0.940975034,1.456522557,0.44391582,0.517557125,0.222402623,2.402986836,0.279495371,1.270759445,1.466846487,0.447595322,0.66658023,1.492336149,0.402376013,0.642874127,0.383163546,0.678111806,1.422794191,0.322901335,0.603539292,0.474965186,0.746917635,0.559620523,0.668860951,0.391635722,0.114221108,1.353375418,0.21721433,1.437605757,0.143170995,0.949220843,0.528263394,1.716899577,0.481447202,1.797925013,2.504154907,0.105620602,0.322511064,0.687910956,1.450123447,0.10167451,0.722441727,1.438223367,0.509659962,0.333539414,0.685610406,0.449810234,0.692976031,0.534835026,0.445347435,0.36985834,1.453956422,0.449586097,0.447518755,0.686863432,0.485834893,0.635462283,0.492539824,0.503443545,45
117,1.646230504,0.380768517,0.466562421,0.280269696,0.18210097,0.608931599,0.611943756,0.429017613,0.439882234,0.49471968,0.343060585,1.839815465,0.486569206,0.670858542,0.478081597,1.414795103,0.689717955,0.510050375,0.786589229,0.707486442,0.166260199,0.541361084,0.443663674,1.85962786,1.412759079,0.554465161,2.289142357,0.630596182,0.49693449,0.865760457,2.417801148,0.288268897,0.668884955,0.217685346,1.455525291,0.222196092,0.21666633,1.572986887,2.497520691,0.411914253,0.443250439,0.382126441,0.641995735,1.676064741,0.491359149,0.571142343,0.519833656,2.317939287,0.25862229,1.730707037,1.546053945,0.575485165,0.525202943,1.345751794,0.631097221,0.453058889,0.74416136,0.20705978,1.341929996,0.540732461,0.624046204,0.616576856,0.663450633,0.495602005,0.78335076,0.383635872,0.435542613,1.342381975,0.5392322,1.505741503,0.416155533,0.452237853,0.427288864,1.435045461,0.844983009,1.266415163,2.618704652,0.614849933,0.65820203,0.154818185,1.339558667,0.366022783,0.730374289,1.298005939,0.840637491,0.471106348,0.580079547,0.724462834,0.387206315,0.42647333,0.556540212,0.704490016,1.677100472,0.397968153,0.396430829,0.510315062,0.506036389,0.542953213,0.44402568,0.6145671,46
1,0.571130313,1,0.886209766,0,0.653903846,0.349718161,0.323745871,1,0,0.417865795,0.366790069,0,0,1,1,2,0,0.392407672,0.165088568,0.487476513,1,0.462896326,0.352407305,1.379300931,1.487650099,0,2.869407422,0.148463324,0.552640538,0.214726978,2.124415805,0,0.267586315,0,0.977418315,1,0.701451648,0.994255198,1.938005828,0,1,0.117261992,0.398178398,1,1,0.409682882,0.755327378,1,0.797009247,1.403268004,0,0.438778293,0.731061481,1.913465851,0,0.37210997,0.892313188,0.967561999,1.776261473,0.708740031,0,0.097647653,0.241386348,0,0.339102249,1,0.938560998,1,0.726100406,1.339925247,0.883420645,1,0.569981804,1.410959649,0,0.6162638,2,0.124897229,0.832734726,0.265400992,1.433925015,0.210756061,0.19557503,1.828525274,0.63446231,0.317408035,0.479607246,0.034205144,0.484788683,0.878234702,0.616877382,0.220125361,1.104889507,0.390721871,0.071388247,0,1,0.765303711,0.87741925,0.713634369,31
2,0.21552319,0.640961645,0.442570433,0.630234491,0.592806526,0.71812492,0.394488616,0.845637724,0.791801752,1,0.320852887,0.397415421,0.435661084,0.740613664,0.565462032,0.537613547,0.475410447,0.589139538,0.602379672,0.280544787,0.385944927,0.449415877,0.646993388,0.146486077,0.600786845,0.857444186,0.790381088,0.470448984,0.444258008,0.124698261,0.588631954,0.302725008,0.961925247,0.851435048,0.415163381,0.472111049,0.762913471,1,0.648725575,0.251340425,0.495933929,0.601638242,0.393167872,0.252977411,0.344972533,0.548676457,0.548397807,1.1798711,0.657344871,0.79653816,0.472737006,0.297325994,0.637617851,0,0,0.866963566,1,0.083912248,0.583617417,0.7267168,0.447067033,0.200249826,0.478129434,0.243498781,0.540193284,0.044714749,0.398246015,0.650062556,0.583110755,0.930754046,0.332099275,1,0.88352817,0.286993976,0.280107774,0.115676112,1,0.455629422,0.342107091,0.863691441,0.773325339,1,0.369163081,1.555035389,0.605227995,0.869834796,0.317515862,0.201796331,0.86506436,1,0.793612115,0.350747706,0.411723443,0.731673146,0.683142,0.958230247,0.161137857,0.113865762,0.531849015,0.401719735,11
36,0.824961847,0.790269165,0.457446862,0.974864909,0.605685834,0.556281792,0.346060425,0.549794744,0.294348694,0.901350235,0.731883438,0.332489306,0.939545171,0.203903839,0.402885068,1.505355925,0.355145587,0.527508328,0.61089645,0.716527443,0.235209315,0.261452687,0,1.42254175,1.447445808,0.191388261,2.53002292,1,0.618463599,0,2.521639658,0.919496081,0.55220633,0.272404561,0.443950061,0.782857053,0.414074737,0.546395749,1.835745828,0.284254351,0.634878307,0.158352437,0,1.834705423,0.341027741,0.841897655,0.46139152,1.549935478,0.166133306,1.295181415,0.608679372,0.394386154,0.255467787,1.513464527,0.52379908,0.719136851,0.658974516,0.893249614,1.029443286,0.870104537,0.99142207,0.959149045,0.490890046,0.631995709,0.572131144,0.668826575,0.408881455,0.599665683,0.912198969,0.937371024,0.365454134,1,0.771991773,0.441379501,0.565315466,0.566744472,1.860920688,0.904145974,0.288048332,0.441374977,0.770636769,0.126641032,0.32693523,1.539145968,0.809170012,0.504905893,0.782371263,0.187348026,0.784630903,0.296600859,0.301396545,0.61770636,0.320607142,0.499018087,0.575565148,1,0.754237619,0.479290988,0.331728573,0.630482783,55
21,0.714619592,0.362870224,0.428754401,0.412492875,0.401342154,0.527044841,0.963303964,0.542237604,0.376342285,0.574903157,0.253688781,0.219110501,0.294080889,0.838654712,0.497078474,1.446190596,0.220435618,0.238417654,0.409601536,0.124048403,0.470784082,0.089397052,0.478749087,1.798114862,1.11090024,0.445029888,2.250929092,0.56695364,0.35080675,0.556081269,2.706211835,0.090983286,0,0.700173602,0.587623824,0.620617592,0.160763321,0.54791308,1.680466207,0.00302302,0.827777597,0.426991791,0.683185184,1.484164368,0.550611779,0.683149777,0.707441897,2.832009484,0.38314212,1.917260681,0.421520521,0.395535919,0.34965772,1.167228597,0.775815797,0.975079925,0.389698113,0.75641936,1.508368223,0.717298218,0.666467764,0.457837741,0.388431823,0.060088519,0.48023544,0.625281862,0.425092035,0.398426927,0.283893251,1.872458815,0.47794419,0.346499792,0.030627373,1.495519814,0.494702159,0.45270198,1.530913851,0.321227642,0.962285513,0.770023357,1.213120969,0.363538506,0.372851612,1.503495575,0.66544591,0.57148043,0.584490562,0.374531758,0.471974381,0.626454532,0.359880306,0.370473923,1.301963264,0.367723588,0.589878398,0.826011644,0.533021853,0.859701256,0.679969033,0.566608122,31
13,0.597366105,0,0.624036275,0.577519671,0.665630975,0.712692357,0.663614626,0.617273857,0.635379713,0.259170292,0.713028413,0.309246487,0.376984653,0.258934086,0.332698135,1.568542992,0.795019725,0.678137743,1,0.352131973,0.726752146,0.626140797,0.403950745,1.569315895,1.33646542,0.516594811,2.556498741,0.808742839,1,0.643225613,2.409371657,0.27889114,0.348833257,0.629036284,0.346988859,0.568270495,0.922666244,1,1.483597338,0.589963205,0.200564106,0.668228105,0.85754657,1.620779921,0.607154864,0.393424483,0.567752322,2.579380502,0.144838336,1.538966114,1.144172888,0.676069806,0.50946712,1.534689307,0.414426688,0.598447343,0.266715077,0.317513368,1.134465883,0.282362988,0.122636366,0.850071771,0.822678455,0.179199747,0.107061991,0.109340412,0.477786148,0.809683957,0.324988362,1.59421344,0.84805262,0.208770876,0.604363987,1.409334989,0.436273129,0.96459803,2.347326956,0.091787099,0.542592087,0.582370736,1.022501824,0.358323967,0.471576422,1.608278966,0.350563925,0.312149772,0.686519164,0.543776489,0.151990498,0.698599734,0.916900618,0.983355532,1.707618797,0.190503127,0.681876035,0,0.384009864,0.350917239,1,0.410933725,54
4,0.355063935,0.225952298,0.389621967,0.21097145,0.456709943,0.320099046,0.461162675,0.427242907,0.256437734,0.370712081,0.667992949,0.122920571,0.19292833,0.709100087,0.553267092,0.018769404,0.840109901,0.235692647,0.627693928,0.939164864,0.802913752,0.63004184,0.719623228,0.436994302,1.715849773,0.545381834,0.471114004,1,0.222949015,0.496609461,0.29671685,1,0.721546944,0.616273782,0.503627466,0.224039709,0.371642839,0.843751019,1.493162137,0.449061891,0.527524004,0.574429541,0.296406489,0.681798326,0.570088898,0.999376609,0.576367763,1.595154582,0.25497957,0.684567262,0.229655953,0.749639585,0.434094462,1.679017002,0.901871628,0.505900836,0.635069037,0.492437689,0.813680655,0.376786503,0.562186141,0.806279467,0.304636894,0.156054091,1,0.316794243,0.289215269,0.366078343,0.470656429,0.158469883,0.696292546,0.373584299,0.213916114,0.462681728,0.330174019,0.057895168,1.627182458,0.295156375,0.72309837,0.87378837,0.596751378,0.281926852,0.475847676,1.450832204,0.506578067,0.728794525,0.338339111,1,0.506868631,0.632340371,0.567412962,0.607132555,0.269842332,0.301956924,0.473452065,0.672596183,0.525013145,0.293117856,0.309702971,0.429262618,7
16,0.768259064,0.374271406,0.617317522,0.065129474,0.629779259,0.071192229,0.329848432,1,0.435945488,0.738265335,1,0.704546262,0.381720142,0.549356473,0.840135513,1.618573457,0.699359126,0.058913322,0.593546985,0.714419402,0.899126815,0.525118906,0.519370929,1,1.489450254,0.250280809,1.614424107,0,0.24907791,0.532686377,2,0.605961538,0.494864274,0,0.625831567,0.969769596,0.558302284,0.464957137,1.723132659,0.449450801,0.377203855,0.972223897,0,1.061351856,0.686506629,0.388962193,0,1.64632031,0.632449839,1.358914687,0,0.538217183,0.442402755,1.615085445,0.526774293,0.543362467,0.384095151,0.601485022,0.474237155,0.834771824,0.584097563,0.655019475,0.709233337,0.746469345,0.506452247,0.395520401,0.427161878,0.344032522,0.272178676,0.736626781,0.737805529,0.364246852,0.602895087,0.717403915,0.789050593,0.821352166,1.421190903,0.103808676,0.66604405,0.430170328,0.630499983,0.615807072,0.559539611,1.474709526,0.370050769,0.739003006,1,0.349111405,0.028669379,0.233537607,0.574064742,0.454841397,0.205418752,0.117596596,0.171444576,0.366473879,0.485504908,0.49050611,0.839440853,0.252986413,32
34,0.392949055,0.521355306,0.476818986,0.821731314,0.670923461,0.089604042,0.629637832,0.017761788,0.709746652,0.401672366,0.702408968,0.970378988,0.636814247,0.655293679,0.635397801,1.317676241,0.440211498,0.458902586,0.420769935,1,0.536101939,0.310574754,0.443585611,1.497828333,1.568738,0.507117966,2.491368553,0.810252073,0.311765672,0.46916416,2.337356144,0.072806053,0.504114918,0.46302823,1.610094488,0.803353642,0.390510346,1.416767666,2.499569925,0.18302113,0.63425264,0.428696307,0.34414334,1.375496819,0.517388039,0.5795982,0.741370251,2.596929926,0.636932,1.984130319,1.442880973,0.132743799,0.576156045,1.649630894,0.809114633,0.459643991,0.343050707,0.425457838,1.318096749,0.661816518,0.429141966,0.296599533,0.644468148,0.326701877,0.629549075,0.498740993,0.506416086,0.188993466,0.715793427,1.00301147,0.485707996,0.457410927,0.385098135,1.202400744,0.517603287,0.954077341,2.703240868,0.570690562,0.261041178,0.561056133,1.187629658,0.541149223,0.702288956,1.347648076,0.120651215,0.84793964,0.210630599,0.87314796,0.502060921,0.355384089,0.547712568,0.51351106,1.441472898,0.342267283,0.581268201,0.197115688,0.218269686,0.143333962,0.480439244,0.170264295,65
43,0.781314094,0.571949245,0.397296197,0.386224695,0.676189307,0.504981563,0.576592224,0.83946763,0.339580772,0.80221148,0.61250445,0.593315872,0.100965295,0.664199329,0.621903953,1.061766701,0.444310799,0.190946339,0.233763672,0.46283735,0.678243719,0.67217377,0.909513214,1.589310258,1.434205949,0.492770905,2.85305773,0.624460801,0.352849783,0.698699417,2.387950033,0.672268869,0.491425055,0.311947607,0.544821392,0.498469607,0.851451821,0.674073534,1.355128547,0.238633156,0.508709818,0.292737422,0.509829789,1.928359083,0.533922068,0.527929274,0.357669783,2.463720889,0.413287979,1.460867491,0.422813098,0.683924459,0.261914471,1.358279161,0.451564253,0.692162445,0.445089141,0.215299011,1.836025229,0.48886371,0.5605439,0.770335448,0.549481255,0.945477616,0.603078336,0.243054627,0.470762678,0.24750152,0.718288528,1.96348615,0.317741724,0.013071126,0.449219857,1.620017647,0.198987871,0.657227788,1.672167071,0.318519607,0.525883365,0.31869695,1.544990992,0.223633054,0.564716866,1.255053316,0.266017458,0.602821948,0.578190993,0.482738969,0.54139758,0.78948907,0.550931806,0.361938769,1.52235649,0.352748326,0.778196551,0.760151215,0.386335106,0.676762172,0.738451508,0.52567538,31
21,1.278094714,0.765970797,0.430781477,0.861835739,0.720574833,0.100276088,0.591508255,0.432852946,0.801614166,0.046372307,0.504795679,1.215479165,0.514317587,0.628429562,0.445004673,1.078523952,0.738076484,0.578312998,0.347933729,0.44010655,0.730085071,0.332550543,0.812147386,1.298356978,1.436867871,0.194337761,2.533715219,0.810035391,0.505872574,0.667318542,2.446346887,0,0.035521883,0.626513218,1.069322943,1,0.829439061,1.669453875,2.703291604,0.743601581,0.311515265,0.262667375,0.811275894,1.337176833,0.614948745,0.375193853,0.960522822,2.350829721,0.718885088,1.441944309,1.471142591,0.909844777,0.236262887,1.908339592,0.542959692,0.565870068,0.131802249,0.226897424,1.139140818,0.331436016,0.108010255,0.666940151,0.564790183,0.588582972,0.745507984,0.717770504,0.112965575,1.49888742,0.392570028,1.949356269,1,0.690080775,0.605858535,1.537146599,0,0.413880134,2.710718817,0.080395238,0.759670846,0.784449473,1.191173893,0.706346865,0.656216837,1.195949457,1,0.682116314,0.54868484,0.384955059,0.421708477,0.667469886,0.771324983,0.562863054,1.762990908,0.235083672,0.278038103,0.483276462,0.708963297,0.325972824,0.216393455,1,72
73,1.557503453,0.226990536,0.570778581,0.303189395,0.55133409,0.567224196,0.385264734,0.469567122,0.466707468,0.524874033,0.475633589,1.529485395,0.722671391,0.513567254,0.441397216,1.812089134,0.46550295,0.346270275,0.688663891,0.647592133,0.604544317,0.480044498,0.303313109,1.52734213,2,0.640060948,2.356258786,0.703547616,0.566901366,0.480114826,2.51296632,0.489233769,0.788944783,0.490816296,1.455120848,0.36275432,0.519078021,1.507780048,2.69619277,0.381467981,0.336974537,0.367261449,0.390272623,1.217744237,0.470028663,0.93023846,0.567759781,2.451172081,0.479382711,1.798867079,1.567731519,0.774733372,0.537140136,1.386509253,0.283300196,0.507233299,0.290423896,0.667434515,1.182003765,0.521086707,0.529547185,0.660996877,0.59140775,0.562316068,0.276825966,0.702664971,0.405001504,1.84747629,0.699223828,1.506466775,0.563541887,0.381889215,0.354305452,1.513659423,0.480710773,1.623069565,2.291953367,0.56973428,0.422402438,0.338191057,1.428196062,0.14983836,0.688794779,1.536762192,0.649580438,0.358259496,0.453816135,0.526784101,0.473751308,0.461729275,0.106257821,0.551416806,1.367168219,0.693514877,0.704339895,0.768534019,0.537620754,0.264720076,0.587613921,0.390830169,45
28,0.46930376,0.158177649,0.274961829,0.46597754,0.601537194,0,0.782122857,0.434874721,0.457543247,0.567767292,0.711993096,0.448825347,0.876587135,0.348856963,0.682976967,1.61168015,0.496059508,0.375403078,0.467816444,0.550654108,0.049159711,0.682361096,0.878063511,1.609169473,1.785750813,1,1.327323081,0.816062834,0.694039984,0.6290488,1.791310673,0.386416053,0.360145849,0.999211969,0,0.421539657,0.466420451,0.641876042,1.447571406,0.283847829,0.905810695,0.554532946,0.622438003,1.107582025,0,0.411355066,0.565596053,1.668980689,0.966745926,2,0.496277832,0.095578709,0.050122707,1.532218173,0.08790575,0.823366751,0.355792781,0.242663194,0.912001897,0.585065004,0.69904685,0.62713664,0.540235066,0.511597902,0.515616821,0.734137869,0.578862282,0.615387042,0.543581169,0.323263751,0.921615642,0.350638252,0.810370504,0.438105787,0.68143324,0.521832122,1.608423273,0.525221224,0.790850577,0.445169516,0.347705743,0,0.295759553,1.561433028,0.208806415,0.069917768,0.549175117,0.381959315,0.613856365,0.479963576,0.665612867,0.52647738,0.87940292,0.671531175,0.435910103,0.940385374,0.647797813,0.606851504,0.271778035,0.159224404,51
16,0.714601813,0.739298267,0.638557382,0.198530071,0.319980327,0.371153098,0.047700022,0.5179037,0.290636695,0,0.501735416,0.788053174,0.626591554,0.233199762,0,1.666320454,0.496036223,0.753580551,0.111239367,0.599642931,0,0.504982596,0.707151356,1.658009252,1.668008598,0.428115118,3,0.539183524,0.714814085,0.249872303,2.01414931,0.746705606,0.358190595,0.578528579,0.611464516,1,0.506450947,0.493236808,1.689394632,0.023538775,0.324131601,0.262846119,0.746693649,1.518316224,0.486737509,0.179354187,0.570599903,2,0.588660094,1.314837864,1.26792654,0.024499232,0.248232646,1.631935241,1,0.914367225,0.421664671,0.584828102,1.484907929,0.86343272,0.442425479,0,0.64753533,0.531106362,0.621988032,0.355118934,0.440938137,0.328509812,0,1.883189862,0.444469572,0.086013121,0.419321121,1.50811932,0.641754011,0.401767561,1.603642977,0.317902779,0.067361249,0.8896341,1.513570444,0.598515425,0.808202698,1.281603766,0,0.673812379,0.771361797,0.009850194,0.543833707,0.103218746,0.440535034,0.523797619,1.422666749,0.670177711,0.306186424,0.531746573,0.187384705,0.881648693,0.82043508,0,50
23,0.444527229,0.312036694,0.643561853,0.592963934,0.531018687,0.588419307,0.695875778,0.402332313,0.738171011,0.383897657,0.672118461,0.226586089,0.501866018,0.434931509,0.252609659,1.688533002,0.36794244,0.425489364,0.278047889,0.306726177,0.976032723,0.84308802,0.504677377,1.753858298,1.584484641,0.487675497,2.56566175,0.358003273,0.472169014,0.477390494,2.604919834,0.533244531,0.260106955,0.441768408,0.661907673,0.400875798,0.321174386,0.905845515,1.633252249,0.374817695,0.757260046,0.667159442,0.202066104,1.097093326,0.23751036,0.708625207,0.52648498,1.591335126,0.095234948,1.421577737,0.513225981,0.705179735,0.49223674,1.363587183,0.634807116,0.399443856,0.40549526,0.642279987,0.558674836,0.49783951,0.558386825,0.446092879,0.2350337,0.562829111,0.515053887,0.573843802,0.412781917,0.471576441,0.564056374,0.412550459,0.723155769,0.592364037,0.57279666,0.876209673,0.672077581,0.191818026,1.568304251,0.528982893,0.423534,0.09458505,0.527964214,0.544259557,0.67900997,1.797849747,0.349107449,0.522996541,0.705376086,0.534791779,0.490195719,0.352801075,0.420034283,0.696988103,0,0.424939513,0.535935101,0.535501326,0.813314636,0.961680009,0.075417831,0.498724314,52
8,0.305893374,0.298043459,0.893603443,0.50214106,0.305553911,0.53446595,0.357072115,0.782274209,0.408879782,1,0.894244955,0.458289682,0.179214425,0.415860259,0.383287462,1.270163244,0.416536997,0.636799755,0.436234006,0.841978176,0.575830334,0.178797505,0.350541669,1.288516645,1.038556274,0.042087739,2.811398906,0.319398749,0.238099336,0.601852194,2.222556478,0.517906765,0.192973351,0.631552556,0.100441316,0.5332654,0.203531138,1.29256957,1.362607767,0.740849213,0,1,0.210684571,1.913016026,0.257494404,0.646089292,0.82392182,2.084234479,0.75973576,1.723273461,1.68865761,0.296466382,0.160274527,1.333610194,1,0.700200541,0.401365243,1,1.344739926,0.385615433,0.634404522,0.33182059,0.687819726,0,0.755944642,0,0.645435827,0.515036541,1,1.303574467,0.520036694,0.147660948,0.278848017,1,0.337585132,0.837140462,2.748620531,0.315791203,0.770206363,0.495383589,1.66222957,1,0.257296595,1.31338681,0.165848364,1,0.575183491,0.481810824,1,0.570202245,0.426907447,0.773542955,1.430541771,1,0.268075227,0.805627807,0.576771836,0.467594688,0.243368767,0.393901344,60
0,0.425688379,0.544592342,0.631368081,0.805065258,0.324981436,0.131685015,0.453551078,0.632532987,0.600357754,0.327568783,0.94860686,1,0.228724529,0.478538161,0.5660645,1.682678656,0.77742385,0.118114563,0.640156853,0.639456372,0.277411006,0.436028921,0.652827097,1.495446111,1.649720043,0.371877319,1,0.687216868,0.62236213,0.563626851,0.105118293,0.321797061,0.830038648,0.806492804,0.872928002,0.293279254,0.052287329,0.621157892,1.489007889,0.153812964,0.657689534,0.533973418,0.526907458,0.370015633,0.175767749,0.253848173,0.726362817,1.601209624,0.474071974,2,0.195397759,0.498850683,0.642803645,1.137956529,0.546452502,0.363616701,0.734352736,0.906770475,0.481540673,0.586276255,0.29507367,0.714520611,0.421017536,0.510035567,0.489469411,0.612609634,0.30870893,0.523869398,0.412161557,1,0.376243139,0.543243879,0.717213169,0.010100447,0.863273305,0.966064403,1.401474033,0.279183026,0.400854688,0.408996323,0.29625416,0.375200117,0.284058446,1.622988699,0.713398575,0.045699016,0.345474979,0.546161265,0.843640189,0.651548596,0.436809748,0.361973215,0.558510054,0.821669018,1,0.3515451,0.396046935,0.669687971,0.938017035,0,44
283,1.747841388,0.456587368,0.246860371,0.715453414,0.3927801,0.280022398,0.500688351,0.375789263,0.612036727,0.471535983,0.604625818,1.553796933,0.471917703,0.526831568,0.490016808,1.526372523,0.465440191,0.516038594,0.412900732,0.662438806,0.713304686,0.3538874,0.348738123,1.490030102,1.443225645,0.327042607,2.341740092,0.513035446,0.504381808,0.646377644,2.621105166,0.535612812,0.730407115,0.383339149,1.68076164,0.453733918,0.372380101,1.387766238,2.212893063,0.067571711,0.471563191,0.367028205,0.467660077,1.365701833,0.241296948,0.4881612,0.390609052,2.447239223,0.4942507,1.102993475,1.267379217,0.470789613,0.835630233,1.665667152,0.423941548,0.601113087,0.436330787,0.241334208,1.484259267,0.928245392,0.411401635,0.399306843,0.502931906,0.594701295,0.514927683,0.492470685,0.580479144,1.548242978,0.752311439,1.70590208,0.356714343,0.32464954,0.395281592,1.6059007,0.588995038,1.221149821,2.506316385,0.260742759,0.545132839,0.769903567,1.624285776,0.977808114,0.476224569,1.353222394,0.092140479,0.704596032,0.4077168,0.630182008,0.513739541,0.326135949,0.583070661,0.372065367,1.565053046,0.602715486,0.412444565,0.162852853,0.301339092,0.38639212,0.541080087,0.57581504,45
49,0.149463998,0.053227901,0.778165457,0.898044933,0.435149406,0.726140851,0.66489102,0.890865558,0.740162562,0.45355348,0.538471475,0.564112138,1,0.11536068,0.102449314,1.543097143,0.790002799,0.558374791,0.324666273,0.147543644,0.573098892,0.542077292,0.431586851,1.541066796,1.782518421,0.588748426,3,0.912779464,0.710812992,1,2.641422658,0.919741657,0.34904507,0.448953395,0.840984714,0.566168156,0.60920402,0.940061744,1.811425109,0.328100728,0.661878554,0.43060268,0.542283793,1.733090589,0.681652887,0.587933152,0.412851999,1.494331304,0.345301417,1.85493005,0.618899899,0.281538037,0.314697703,1.977055824,0.588469362,0.035919563,0.574333604,0.547718268,0.737134699,0.669191142,0.531978665,0.22813837,0.316348173,0.279424912,0.696438187,0.900669621,0.443854892,0.395533728,0.367097719,0.719163101,0.417360008,0.684239788,0.457902165,0.460975755,0.299695013,0.258200079,1.523818994,0.533798239,0.521022149,0.176588654,0.665731505,0.157574818,0.614283107,1.425016861,0.572831453,0.352545863,0.419051554,0.490481711,0.46719802,0.53942475,0.582956041,0.355863751,0.392756801,0.605805051,0.301328385,0.581982245,0.547997971,0.401061274,0.664311876,1,52
